session_id,user_id,start_time,duration_seconds,device_type,os,referrer,conversion_status
sess_f397884f72,user_000369,2025-02-27T07:48:55,1506,desktop,Windows,google_search,converted
sess_fdde6d19fa,user_000411,2025-03-29T21:51:06,2511,tablet,Android,google_search,browsing
sess_dc5fc87e75,user_000206,2025-03-13T20:24:19,1331,desktop,Windows,instagram,converted
sess_751d541a37,user_000457,2025-03-25T13:23:17,665,mobile,Android,whatsapp,browsing
sess_0ad233943a,user_000165,2025-01-16T23:31:15,532,tablet,Android,direct,abandoned
sess_10df3b24d2,user_000384,2025-01-29T22:28:51,2045,tablet,iPadOS,direct,abandoned
sess_7a7b3deffa,user_000247,2025-01-27T23:00:47,1030,desktop,Linux,instagram,abandoned
sess_4e4279e808,user_000445,2025-03-06T22:26:55,2263,mobile,iOS,instagram,abandoned
sess_dc88496553,user_000114,2025-01-27T22:02:13,1300,mobile,Android,instagram,abandoned
sess_4630c4ab2f,user_000202,2025-03-20T16:43:26,700,tablet,iPadOS,instagram,converted
sess_1bba963c6e,user_000204,2025-01-16T06:01:06,2557,tablet,iPadOS,google_search,abandoned
sess_7164059a11,user_000318,2025-01-30T13:02:44,2807,mobile,Android,google_search,abandoned
sess_a6df2505c1,user_000316,2025-03-02T20:12:50,2014,mobile,Android,word_of_mouth,abandoned
sess_7fad549451,user_000014,2025-03-22T09:14:57,810,desktop,Linux,direct,abandoned
sess_a47e54c3b5,user_000226,2025-01-16T17:12:54,874,tablet,Android,word_of_mouth,abandoned
sess_0fe7e81a90,user_000166,2025-02-21T07:43:25,1893,mobile,iOS,instagram,browsing
sess_cb7e7f409f,user_000343,2025-01-12T13:00:59,1813,tablet,iPadOS,google_search,abandoned
sess_d326bbc58c,user_000310,2025-03-18T15:58:41,1320,tablet,iPadOS,facebook,browsing
sess_df083da05f,user_000178,2025-01-07T06:34:44,3264,desktop,Linux,whatsapp,abandoned
sess_caf47feb8d,user_000378,2025-02-12T11:31:08,268,tablet,Android,facebook,browsing
sess_b03c42e639,user_000439,2025-03-02T20:19:57,2294,desktop,macOS,whatsapp,converted
sess_a6b12a61cf,user_000079,2025-03-26T02:06:55,1490,mobile,Android,sms_campaign,abandoned
sess_1756e0a596,user_000112,2025-01-09T16:40:12,3166,desktop,macOS,instagram,abandoned
sess_a23cc3116a,user_000022,2025-01-25T16:32:23,2496,tablet,Android,word_of_mouth,browsing
sess_3c656a84c7,user_000390,2025-03-28T18:06:53,1166,mobile,iOS,sms_campaign,converted
sess_0bc9973fef,user_000006,2025-02-12T14:00:58,700,desktop,Windows,instagram,abandoned
sess_5f0ef872e3,user_000351,2025-01-15T15:58:07,2415,desktop,macOS,google_search,converted
sess_ed31cbfe58,user_000124,2025-01-30T08:39:34,228,mobile,iOS,whatsapp,converted
sess_2dec7789e5,user_000056,2025-02-04T07:58:27,1190,tablet,iPadOS,instagram,abandoned
sess_f65917a674,user_000327,2025-02-28T18:02:33,599,mobile,Android,direct,browsing
sess_b18a48af37,user_000477,2025-02-06T07:52:38,263,tablet,iPadOS,sms_campaign,converted
sess_87424ed803,user_000479,2025-01-28T15:02:18,2077,desktop,Linux,google_search,converted
sess_ca74a881f8,user_000019,2025-01-11T21:17:24,1275,tablet,iPadOS,google_search,browsing
sess_5ae813bae8,user_000326,2025-03-05T01:36:06,1557,tablet,iPadOS,google_search,converted
sess_2bb840d40b,user_000009,2025-01-12T05:12:31,259,mobile,Android,sms_campaign,converted
sess_83ccf0de59,user_000141,2025-01-13T15:58:38,3175,desktop,macOS,word_of_mouth,abandoned
sess_2a2e11e3e1,user_000056,2025-02-28T14:46:38,2787,tablet,Android,whatsapp,converted
sess_f1545f1d2c,user_000086,2025-01-29T15:03:24,2440,mobile,iOS,google_search,converted
sess_2464ffa3c4,user_000443,2025-01-12T00:04:05,443,mobile,Android,whatsapp,browsing
sess_1b5b93f82b,user_000457,2025-01-12T20:51:13,2720,mobile,Android,whatsapp,converted
sess_cc8fdf5947,user_000480,2025-01-24T17:28:17,1362,desktop,Linux,word_of_mouth,abandoned
sess_dd3d8b90c3,user_000062,2025-01-25T14:38:55,1997,desktop,macOS,facebook,browsing
sess_946ec5b20f,user_000142,2025-03-08T22:31:20,1790,desktop,macOS,sms_campaign,converted
sess_d316d33f96,user_000420,2025-01-28T23:04:17,483,mobile,iOS,direct,browsing
sess_2b09c0db2d,user_000156,2025-03-23T08:14:50,2101,mobile,iOS,google_search,converted
sess_cf3e9e868a,user_000370,2025-03-18T11:48:20,2751,desktop,Windows,instagram,converted
sess_32d1d27366,user_000330,2025-03-28T14:22:11,2564,mobile,iOS,sms_campaign,browsing
sess_6fe043ffb4,user_000235,2025-03-09T21:29:46,535,desktop,Windows,facebook,browsing
sess_b06146205f,user_000017,2025-02-12T15:36:46,2492,mobile,Android,word_of_mouth,converted
sess_4b577c3566,user_000392,2025-02-25T19:05:47,1551,desktop,Linux,whatsapp,browsing
sess_5ec4cbfcc4,user_000054,2025-01-03T20:27:46,2007,desktop,Windows,direct,converted
sess_b4268b2538,user_000417,2025-03-13T21:43:51,2328,mobile,iOS,word_of_mouth,converted
sess_fd8f102889,user_000249,2025-03-27T15:58:56,122,mobile,Android,instagram,browsing
sess_be80e0a657,user_000164,2025-01-06T15:03:14,3361,mobile,Android,whatsapp,abandoned
sess_988940d390,user_000051,2025-02-25T15:21:05,3290,mobile,Android,instagram,converted
sess_1af8c67942,user_000039,2025-02-15T07:03:09,94,mobile,Android,instagram,converted
sess_360ebbd217,user_000325,2025-01-12T14:47:52,589,mobile,Android,whatsapp,abandoned
sess_113064e616,user_000059,2025-03-12T19:29:51,1672,tablet,Android,whatsapp,abandoned
sess_4826cce4ee,user_000020,2025-03-28T08:35:31,1263,mobile,iOS,facebook,converted
sess_bc12557fa8,user_000341,2025-03-28T15:33:44,497,desktop,macOS,direct,browsing
sess_5ae52cb3fe,user_000241,2025-01-06T14:56:30,724,desktop,macOS,google_search,browsing
sess_8af1ca6bb6,user_000349,2025-01-30T22:24:58,404,tablet,iPadOS,sms_campaign,converted
sess_6c9ff8144e,user_000383,2025-01-29T01:52:33,2355,tablet,Android,google_search,abandoned
sess_2e99d95fc6,user_000057,2025-02-24T15:39:31,468,tablet,Android,word_of_mouth,abandoned
sess_affc1b9895,user_000296,2025-02-18T04:16:12,3523,mobile,Android,whatsapp,abandoned
sess_e2dad48aad,user_000327,2025-03-22T15:43:36,3272,tablet,Android,sms_campaign,abandoned
sess_aea18dc8d5,user_000230,2025-01-16T14:06:18,1986,tablet,Android,google_search,browsing
sess_d7f75c110d,user_000276,2025-01-17T17:54:21,2687,tablet,Android,google_search,browsing
sess_0b8398fa94,user_000310,2025-01-18T01:57:04,1470,mobile,iOS,sms_campaign,abandoned
sess_30a3257bb3,user_000295,2025-03-04T00:17:55,1503,tablet,iPadOS,word_of_mouth,browsing
sess_0faf8bfae6,user_000096,2025-02-24T03:21:32,2827,mobile,Android,facebook,converted
sess_f657846dae,user_000202,2025-02-24T05:03:07,3003,desktop,Linux,sms_campaign,abandoned
sess_a90696aa7f,user_000263,2025-01-05T20:57:51,636,mobile,Android,facebook,abandoned
sess_7d6327a1a3,user_000409,2025-02-04T17:16:44,1361,mobile,iOS,google_search,abandoned
sess_fb35e347b6,user_000290,2025-01-19T12:01:56,437,desktop,macOS,facebook,browsing
sess_a813acb26c,user_000426,2025-02-27T19:45:58,2030,tablet,iPadOS,google_search,converted
sess_068ca3064e,user_000138,2025-03-24T04:25:54,2896,tablet,Android,word_of_mouth,converted
sess_8aed775ec5,user_000455,2025-03-10T05:36:09,3592,desktop,macOS,whatsapp,abandoned
sess_14dfad3225,user_000406,2025-01-12T05:51:15,1289,tablet,iPadOS,direct,browsing
sess_09ab8c6a58,user_000251,2025-03-13T15:42:14,2306,desktop,macOS,direct,browsing
sess_28cf19f896,user_000404,2025-03-03T02:02:22,136,tablet,iPadOS,direct,converted
sess_1a905fe9dc,user_000499,2025-02-07T02:28:41,2761,tablet,iPadOS,direct,converted
sess_a69097f0df,user_000283,2025-01-25T07:31:26,793,tablet,Android,sms_campaign,converted
sess_e99d75a87f,user_000186,2025-03-02T09:44:13,2047,tablet,iPadOS,google_search,browsing
sess_e9956e7a3a,user_000386,2025-02-09T07:43:45,3326,mobile,iOS,instagram,converted
sess_855ae2cfed,user_000054,2025-01-31T21:05:10,564,desktop,macOS,direct,converted
sess_464b8e6617,user_000314,2025-01-27T01:01:32,135,tablet,Android,word_of_mouth,browsing
sess_3c939b3e4e,user_000002,2025-01-27T20:38:55,1823,mobile,iOS,facebook,abandoned
sess_93dcf61cbe,user_000434,2025-02-14T05:15:50,1802,desktop,macOS,instagram,abandoned
sess_ea428c0dd0,user_000166,2025-03-18T02:59:07,70,desktop,Windows,whatsapp,abandoned
sess_212a9651c3,user_000106,2025-03-26T00:39:07,2609,tablet,iPadOS,sms_campaign,converted
sess_16f998229d,user_000189,2025-01-18T07:09:36,3544,mobile,iOS,instagram,converted
sess_606dd9109a,user_000416,2025-01-07T17:59:23,2384,mobile,Android,word_of_mouth,browsing
sess_a76a75f431,user_000116,2025-01-24T06:53:56,2819,mobile,iOS,whatsapp,browsing
sess_12211e702d,user_000393,2025-01-15T02:17:02,1388,mobile,iOS,direct,browsing
sess_50653b4648,user_000020,2025-03-20T19:35:09,2106,tablet,iPadOS,google_search,browsing
sess_55fe6217c0,user_000105,2025-02-17T03:22:11,852,tablet,iPadOS,instagram,browsing
sess_5fbfcc5f0d,user_000478,2025-03-08T13:33:12,772,tablet,iPadOS,whatsapp,converted
sess_a44ad59276,user_000340,2025-03-01T08:04:27,2557,desktop,Linux,facebook,abandoned
sess_bbfef32c74,user_000130,2025-02-10T10:27:44,3320,desktop,Linux,sms_campaign,browsing
sess_e18beba1e9,user_000472,2025-03-23T15:33:55,1047,desktop,Windows,sms_campaign,abandoned
sess_26c01113e6,user_000129,2025-01-24T21:48:30,864,mobile,Android,sms_campaign,browsing
sess_1f92ae5f25,user_000468,2025-02-08T22:20:09,1096,mobile,iOS,sms_campaign,abandoned
sess_213925dc61,user_000215,2025-02-15T20:15:24,2582,desktop,Windows,whatsapp,browsing
sess_0b8603f9cb,user_000030,2025-01-23T00:08:43,1536,desktop,macOS,sms_campaign,browsing
sess_8af36748e9,user_000039,2025-01-15T10:22:12,3426,desktop,macOS,word_of_mouth,abandoned
sess_4afb8c7fc8,user_000204,2025-01-13T15:36:17,2740,tablet,Android,whatsapp,abandoned
sess_ba658b6778,user_000321,2025-02-21T16:08:56,2840,tablet,Android,direct,converted
sess_5a753b9f1f,user_000464,2025-03-18T14:38:19,1113,mobile,Android,google_search,converted
sess_761f6f663f,user_000083,2025-03-18T15:21:03,2228,tablet,iPadOS,facebook,browsing
sess_d7c0e778c1,user_000116,2025-03-17T07:31:34,2999,mobile,Android,sms_campaign,abandoned
sess_b4ac9cfe42,user_000132,2025-01-13T17:33:55,556,mobile,iOS,word_of_mouth,abandoned
sess_1231bfe14e,user_000114,2025-01-28T20:20:32,897,desktop,macOS,sms_campaign,browsing
sess_287c70ad4b,user_000077,2025-01-10T04:34:34,2763,tablet,iPadOS,direct,browsing
sess_7e691fb10b,user_000342,2025-01-22T02:22:32,819,desktop,macOS,direct,converted
sess_5b06a55155,user_000289,2025-03-20T05:02:27,505,tablet,Android,whatsapp,browsing
sess_9e080ae7af,user_000161,2025-02-28T13:44:17,3023,tablet,Android,word_of_mouth,abandoned
sess_bec0207e01,user_000010,2025-03-18T07:16:11,237,mobile,Android,google_search,browsing
sess_5aed1b2d7b,user_000460,2025-01-21T22:46:14,2091,desktop,Linux,facebook,converted
sess_0f7ae1f88b,user_000439,2025-03-05T17:21:32,167,desktop,macOS,whatsapp,abandoned
sess_ff1c22d2b3,user_000164,2025-03-07T10:18:55,509,tablet,iPadOS,whatsapp,abandoned
sess_807367261a,user_000317,2025-02-09T15:07:59,3361,desktop,Linux,whatsapp,browsing
sess_e828cc4598,user_000391,2025-01-06T16:41:03,1442,mobile,Android,word_of_mouth,browsing
sess_86ed80ccae,user_000171,2025-01-22T09:20:21,3540,desktop,Windows,direct,abandoned
sess_a47a6810c1,user_000057,2025-03-25T08:43:19,3509,mobile,Android,sms_campaign,converted
sess_822d250f60,user_000103,2025-01-11T02:07:32,2494,tablet,Android,direct,browsing
sess_50f72a8f82,user_000178,2025-03-02T08:42:55,1711,tablet,Android,direct,abandoned
sess_5cbf38e0f4,user_000405,2025-02-01T15:45:25,289,tablet,Android,instagram,abandoned
sess_47d45d0ef4,user_000130,2025-03-30T03:17:33,697,desktop,Linux,google_search,abandoned
sess_66b2789293,user_000440,2025-01-08T20:05:30,1816,tablet,Android,facebook,browsing
sess_f1234bd413,user_000030,2025-01-20T03:43:58,402,desktop,Windows,word_of_mouth,browsing
sess_940f0ba1ed,user_000440,2025-03-20T14:59:33,1712,mobile,iOS,whatsapp,browsing
sess_d2a649be81,user_000061,2025-01-31T10:09:26,2714,desktop,macOS,instagram,abandoned
sess_47b4b2f908,user_000178,2025-03-19T10:43:50,3099,desktop,Linux,word_of_mouth,converted
sess_3b5c742a3d,user_000375,2025-03-14T17:39:20,1910,mobile,Android,whatsapp,abandoned
sess_62fffcf1ff,user_000043,2025-02-05T22:22:39,870,mobile,Android,whatsapp,abandoned
sess_fd510f7cc3,user_000121,2025-02-12T16:17:51,2477,tablet,Android,word_of_mouth,converted
sess_65173ec656,user_000208,2025-03-22T16:39:11,1110,tablet,Android,whatsapp,converted
sess_e1af98500f,user_000195,2025-01-15T03:30:46,2444,tablet,Android,sms_campaign,browsing
sess_541cecf73b,user_000297,2025-02-07T05:11:56,2572,desktop,Windows,sms_campaign,abandoned
sess_5d02199c37,user_000204,2025-01-03T11:48:31,1061,desktop,Linux,sms_campaign,browsing
sess_c1234a7d25,user_000123,2025-01-05T12:43:08,3218,tablet,Android,direct,browsing
sess_461d07b6ac,user_000182,2025-03-02T02:38:53,2893,desktop,macOS,direct,converted
sess_0c4ae85a29,user_000438,2025-01-31T13:20:15,2214,tablet,iPadOS,whatsapp,converted
sess_e625897ba3,user_000294,2025-02-03T09:52:05,982,mobile,iOS,whatsapp,converted
sess_99b892081f,user_000090,2025-01-03T21:40:12,3543,tablet,iPadOS,whatsapp,abandoned
sess_9e9939bcad,user_000018,2025-01-31T07:43:59,3513,tablet,Android,whatsapp,browsing
sess_531c9f1e1d,user_000302,2025-02-08T10:17:41,1875,mobile,iOS,whatsapp,abandoned
sess_c74d1a539a,user_000200,2025-01-14T17:58:55,2852,desktop,macOS,instagram,abandoned
sess_ad7de81cfb,user_000366,2025-03-07T14:04:24,3034,tablet,Android,facebook,abandoned
sess_459a34ba3d,user_000375,2025-02-28T15:38:41,2820,desktop,macOS,instagram,converted
sess_cf1643c908,user_000492,2025-01-05T22:39:34,263,mobile,iOS,direct,browsing
sess_012661046d,user_000003,2025-02-12T16:33:09,1270,mobile,Android,instagram,abandoned
sess_bfd59ee6c4,user_000018,2025-02-04T01:52:42,3219,tablet,Android,google_search,converted
sess_0a765ca2ab,user_000369,2025-02-09T16:33:26,3487,desktop,macOS,sms_campaign,browsing
sess_567829c145,user_000171,2025-03-16T05:54:12,3470,mobile,Android,whatsapp,abandoned
sess_4f7d2bbb31,user_000053,2025-03-13T14:47:01,1824,tablet,Android,facebook,abandoned
sess_9e691bb0c4,user_000059,2025-03-16T22:12:28,2893,tablet,Android,direct,converted
sess_789ce0e8ca,user_000391,2025-02-01T04:19:17,2858,mobile,Android,whatsapp,converted
sess_1164a4e865,user_000269,2025-01-26T12:21:13,849,desktop,Windows,google_search,converted
sess_e9aed78895,user_000406,2025-02-10T12:58:59,1310,desktop,Windows,direct,abandoned
sess_02623fac7f,user_000412,2025-03-11T11:28:21,816,tablet,iPadOS,whatsapp,browsing
sess_e3cb684053,user_000134,2025-02-24T18:09:20,859,tablet,iPadOS,sms_campaign,browsing
sess_ead5ac4053,user_000117,2025-01-01T07:39:18,3239,tablet,iPadOS,sms_campaign,browsing
sess_0caefadcef,user_000296,2025-01-19T00:01:14,1555,tablet,iPadOS,sms_campaign,converted
sess_80674ee14f,user_000351,2025-01-25T08:34:55,2233,tablet,iPadOS,word_of_mouth,browsing
sess_00327dfbba,user_000284,2025-03-28T16:16:56,695,mobile,Android,whatsapp,converted
sess_aae61966c4,user_000141,2025-03-10T07:51:57,377,mobile,iOS,direct,converted
sess_cd5924dbeb,user_000496,2025-02-09T12:54:32,163,tablet,Android,sms_campaign,abandoned
sess_a3cf986bcf,user_000126,2025-02-16T04:17:31,3096,desktop,macOS,instagram,abandoned
sess_03699d243d,user_000119,2025-02-10T04:41:11,361,tablet,iPadOS,word_of_mouth,abandoned
sess_903841478a,user_000055,2025-03-12T05:22:29,73,mobile,Android,sms_campaign,abandoned
sess_17c0fdf3b7,user_000040,2025-01-23T19:22:56,583,tablet,Android,sms_campaign,abandoned
sess_8fb4e315e0,user_000464,2025-03-06T16:36:21,2089,tablet,iPadOS,whatsapp,abandoned
sess_a00f3f09f7,user_000411,2025-03-09T06:36:18,733,desktop,macOS,word_of_mouth,abandoned
sess_e1582f231f,user_000268,2025-02-23T01:33:17,704,tablet,Android,whatsapp,converted
sess_080b649f96,user_000307,2025-03-04T18:36:15,2877,desktop,macOS,facebook,abandoned
sess_3f18a3ee09,user_000480,2025-01-25T05:28:24,295,desktop,Linux,google_search,browsing
sess_f8a1777054,user_000445,2025-02-28T09:32:35,1628,desktop,Windows,google_search,browsing
sess_ba8575ad33,user_000135,2025-03-07T01:15:01,157,mobile,Android,google_search,abandoned
sess_9cffd05abb,user_000062,2025-02-22T08:29:56,2897,mobile,Android,google_search,abandoned
sess_a91273b32c,user_000175,2025-03-12T12:30:01,676,desktop,Linux,whatsapp,browsing
sess_e597f9f5a1,user_000446,2025-03-01T13:53:32,1066,tablet,iPadOS,google_search,browsing
sess_6f625e7cea,user_000015,2025-01-11T07:43:29,843,tablet,iPadOS,facebook,converted
sess_95db40fb38,user_000381,2025-03-19T14:40:22,1739,mobile,Android,word_of_mouth,browsing
sess_70ecadb2b7,user_000039,2025-03-10T00:35:18,783,tablet,iPadOS,whatsapp,abandoned
sess_c129316947,user_000486,2025-01-27T10:42:01,563,desktop,Linux,google_search,converted
sess_6829a187e4,user_000407,2025-02-01T02:46:40,1893,desktop,macOS,facebook,converted
sess_4fa8da8406,user_000418,2025-03-05T23:47:27,3337,mobile,iOS,word_of_mouth,converted
sess_adad55779e,user_000170,2025-03-24T05:13:04,358,mobile,Android,whatsapp,converted
sess_5c58ea3a8e,user_000067,2025-01-06T18:32:36,1704,tablet,iPadOS,instagram,converted
sess_b16ee826bf,user_000013,2025-03-24T10:37:17,215,mobile,Android,instagram,browsing
sess_3148d29857,user_000349,2025-02-04T02:07:49,385,tablet,Android,direct,browsing
sess_cbe92bd799,user_000387,2025-03-19T00:55:05,2661,tablet,iPadOS,word_of_mouth,abandoned
sess_24759d6a08,user_000457,2025-02-26T20:07:40,252,desktop,macOS,instagram,converted
sess_4643144ff7,user_000412,2025-03-03T04:28:06,1094,mobile,Android,direct,converted
sess_2040050019,user_000364,2025-03-09T13:10:36,1156,mobile,iOS,instagram,converted
sess_6d1996ac20,user_000060,2025-01-04T19:42:13,305,desktop,Windows,word_of_mouth,browsing
sess_40f4f7ed45,user_000372,2025-02-01T02:07:12,2653,tablet,Android,word_of_mouth,converted
sess_d679622dfd,user_000016,2025-01-01T04:59:51,156,mobile,Android,instagram,browsing
sess_65cf5e8005,user_000083,2025-01-09T17:05:21,2004,mobile,Android,word_of_mouth,converted
sess_28b7b7e607,user_000337,2025-03-26T16:05:11,1919,desktop,macOS,whatsapp,browsing
sess_055cadcad4,user_000148,2025-02-15T21:22:33,1023,desktop,Linux,sms_campaign,browsing
sess_da429eec44,user_000461,2025-02-07T10:51:14,199,mobile,iOS,word_of_mouth,abandoned
sess_bb3ee7cbb1,user_000349,2025-03-21T06:09:39,2434,tablet,iPadOS,direct,converted
sess_923c4c3e30,user_000127,2025-02-01T05:41:20,1842,tablet,iPadOS,instagram,abandoned
sess_924b625119,user_000434,2025-02-02T14:00:10,486,desktop,Linux,word_of_mouth,converted
sess_5628bd6e88,user_000312,2025-02-08T22:39:51,2173,desktop,Windows,google_search,browsing
sess_0e0b5979a9,user_000273,2025-02-14T15:00:43,2180,desktop,Windows,whatsapp,converted
sess_e7fcbda45d,user_000052,2025-03-04T14:19:44,3196,tablet,iPadOS,direct,abandoned
sess_a125f4a5c9,user_000291,2025-03-30T08:34:43,1093,mobile,iOS,instagram,abandoned
sess_86b46c47c6,user_000231,2025-01-13T13:44:47,2209,mobile,iOS,word_of_mouth,abandoned
sess_096ffef7f4,user_000217,2025-02-25T10:46:01,3082,mobile,iOS,google_search,abandoned
sess_57cc5479ed,user_000185,2025-03-24T10:44:02,2208,tablet,Android,instagram,converted
sess_4b20b09d4a,user_000209,2025-01-09T09:04:35,1173,tablet,iPadOS,direct,abandoned
sess_7f248807b2,user_000336,2025-01-19T00:00:41,147,mobile,iOS,word_of_mouth,abandoned
sess_7f1ef6bf90,user_000247,2025-03-07T20:44:57,212,mobile,iOS,direct,browsing
sess_66956f6619,user_000147,2025-02-14T11:24:01,1642,mobile,iOS,instagram,converted
sess_9465df9ef7,user_000434,2025-02-16T14:53:17,1608,desktop,macOS,sms_campaign,abandoned
sess_832919600a,user_000320,2025-02-19T09:24:43,1232,desktop,macOS,sms_campaign,browsing
sess_764fd4a089,user_000061,2025-01-20T04:57:44,2250,tablet,Android,direct,converted
sess_aa06791e0d,user_000026,2025-03-22T13:37:29,1141,tablet,iPadOS,sms_campaign,abandoned
sess_9cabc6d319,user_000161,2025-02-20T19:51:24,2820,mobile,Android,word_of_mouth,browsing
sess_6dac770fef,user_000164,2025-01-19T19:23:24,2776,mobile,iOS,instagram,browsing
sess_664363ec25,user_000390,2025-02-12T21:31:37,1794,tablet,Android,word_of_mouth,browsing
sess_e4087dd184,user_000189,2025-03-09T06:53:31,2174,mobile,iOS,sms_campaign,browsing
sess_1926f4bd39,user_000028,2025-01-15T22:30:59,901,mobile,Android,google_search,browsing
sess_4a51a17058,user_000077,2025-01-10T04:31:20,1534,tablet,iPadOS,whatsapp,converted
sess_a9de844ddb,user_000115,2025-03-01T11:56:43,129,mobile,Android,instagram,browsing
sess_93a231e27d,user_000286,2025-01-05T02:39:59,239,desktop,Linux,instagram,converted
sess_791fd77a06,user_000304,2025-03-16T07:20:44,2566,tablet,iPadOS,word_of_mouth,browsing
sess_2725b342d5,user_000288,2025-02-15T13:37:23,3492,mobile,iOS,sms_campaign,converted
sess_a6fbfdd449,user_000147,2025-02-02T00:41:18,1280,mobile,iOS,instagram,browsing
sess_6ece8edac0,user_000165,2025-02-06T22:56:16,537,tablet,Android,direct,abandoned
sess_1f463b16a1,user_000125,2025-03-29T00:07:04,1032,desktop,Windows,sms_campaign,browsing
sess_3d1d600d75,user_000153,2025-01-19T20:37:24,2118,mobile,iOS,facebook,abandoned
sess_ffd9be061f,user_000159,2025-02-02T20:30:53,717,mobile,iOS,google_search,browsing
sess_55a8531b59,user_000057,2025-02-04T05:11:08,865,desktop,Linux,facebook,browsing
sess_b6f21dbb26,user_000379,2025-03-09T18:47:25,2848,mobile,iOS,sms_campaign,abandoned
sess_0c03164899,user_000088,2025-02-02T07:48:20,3413,mobile,Android,whatsapp,abandoned
sess_37a3706a3d,user_000220,2025-02-01T02:02:40,1168,tablet,iPadOS,sms_campaign,browsing
sess_d6f2bc019c,user_000095,2025-01-16T21:03:32,1548,mobile,Android,word_of_mouth,browsing
sess_b38e927747,user_000496,2025-01-29T03:44:02,2205,mobile,Android,direct,converted
sess_188e4df586,user_000020,2025-03-07T04:06:51,3530,desktop,Linux,sms_campaign,converted
sess_ae046606a3,user_000059,2025-01-26T22:47:33,535,desktop,Linux,word_of_mouth,converted
sess_9bd905d049,user_000049,2025-01-25T20:39:01,911,desktop,Linux,instagram,abandoned
sess_4bd451fb85,user_000331,2025-01-30T17:27:23,1374,tablet,iPadOS,word_of_mouth,browsing
sess_5b90534979,user_000120,2025-02-09T13:33:57,219,mobile,iOS,word_of_mouth,browsing
sess_c92abf9af9,user_000182,2025-01-26T16:46:07,2664,mobile,Android,facebook,converted
sess_dcb5ced216,user_000009,2025-03-13T10:50:08,1805,desktop,macOS,sms_campaign,abandoned
sess_a02242fe04,user_000083,2025-01-02T13:38:08,397,desktop,Windows,facebook,converted
sess_b7364c3908,user_000417,2025-02-26T14:59:21,2499,tablet,Android,google_search,browsing
sess_1e54aedbaa,user_000499,2025-02-05T23:57:23,1825,desktop,macOS,direct,abandoned
sess_ac153db4ba,user_000204,2025-01-09T22:52:12,2440,mobile,iOS,sms_campaign,converted
sess_c8c5112d57,user_000447,2025-01-11T05:10:15,1421,desktop,macOS,word_of_mouth,abandoned
sess_8049df0ffe,user_000423,2025-03-11T10:33:09,165,mobile,Android,sms_campaign,converted
sess_5a16fd51bb,user_000266,2025-02-21T22:06:04,3363,desktop,Windows,instagram,abandoned
sess_f849191f69,user_000332,2025-01-30T08:20:58,3547,desktop,macOS,google_search,abandoned
sess_02448f9dc0,user_000130,2025-01-22T17:37:33,3057,tablet,iPadOS,google_search,browsing
sess_783e6fcefb,user_000204,2025-03-12T08:04:47,2757,mobile,Android,facebook,converted
sess_3714ac4524,user_000376,2025-02-05T21:02:35,3531,desktop,macOS,instagram,converted
sess_e3609d351b,user_000061,2025-01-25T23:59:41,1265,tablet,Android,whatsapp,converted
sess_ae6f143b9d,user_000183,2025-01-07T00:44:17,2171,tablet,iPadOS,facebook,abandoned
sess_65c3f951d9,user_000452,2025-02-03T23:41:40,156,desktop,macOS,facebook,browsing
sess_ebb6c63f7c,user_000111,2025-02-07T18:33:17,338,desktop,Windows,word_of_mouth,abandoned
sess_6c8db6d38b,user_000467,2025-02-07T23:07:52,180,mobile,Android,facebook,converted
sess_98bcf59777,user_000152,2025-02-15T17:44:22,3180,mobile,Android,direct,converted
sess_5bd6ebf801,user_000185,2025-02-07T17:15:17,792,desktop,macOS,google_search,abandoned
sess_1fb09c28cb,user_000131,2025-03-27T23:13:27,1124,desktop,macOS,facebook,browsing
sess_e39c32e6fc,user_000012,2025-01-13T18:18:34,3430,tablet,Android,facebook,abandoned
sess_c91b2cbdc5,user_000245,2025-03-17T22:18:18,2259,mobile,Android,facebook,converted
sess_43c9b4c885,user_000479,2025-03-13T12:17:13,371,tablet,iPadOS,facebook,converted
sess_7676996013,user_000489,2025-01-31T15:02:50,679,tablet,iPadOS,word_of_mouth,converted
sess_555a01d436,user_000434,2025-02-07T23:33:12,3597,desktop,macOS,instagram,abandoned
sess_2a55729451,user_000336,2025-03-12T10:39:24,575,desktop,Linux,instagram,abandoned
sess_20d61ff9db,user_000259,2025-03-27T02:03:43,539,mobile,Android,google_search,abandoned
sess_fba80aa830,user_000489,2025-01-21T15:06:39,2690,tablet,Android,sms_campaign,converted
sess_01becea42d,user_000321,2025-02-07T16:40:59,2160,mobile,iOS,google_search,converted
sess_42b07f8633,user_000294,2025-02-02T06:29:08,2597,tablet,iPadOS,direct,browsing
sess_a4e2e45028,user_000329,2025-02-10T10:02:35,1358,tablet,iPadOS,google_search,browsing
sess_9c178e0704,user_000107,2025-03-01T01:49:42,1286,desktop,Linux,google_search,converted
sess_27fda92bd9,user_000346,2025-02-24T10:16:25,2299,tablet,iPadOS,word_of_mouth,browsing
sess_3ef388ffd7,user_000405,2025-03-07T06:22:45,3261,desktop,Windows,facebook,converted
sess_2958217637,user_000231,2025-02-15T18:39:25,904,mobile,iOS,sms_campaign,browsing
sess_0461f75f12,user_000303,2025-02-03T21:24:13,2891,tablet,iPadOS,facebook,abandoned
sess_6d9eaf0b6c,user_000358,2025-02-25T13:17:16,1637,mobile,Android,whatsapp,browsing
